state,county,n,features,coef,lower_coef,upper_coef,vif,std_err,R2,nrmse,rmse,R2 Adjusted,Durbin-Watson,JB,condition_number
california,imperial,98,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-1.9901253879033773,-2.1290616392890085,-1.8511891365177462,0.0,0.0708858425436893,0.21317060458147763,36371694136081.43,2.1966618968307388,0.20497446504586792,1.976,152.181,1.9812477178608788e+63
california,imperial,98,PUBLIC_TRANSPORTATION,-1.9901253879033773,-2.1290616392890085,-1.8511891365177462,0.0,0.0708858425436893,0.21317060458147763,36371694136081.43,2.1966618968307388,0.20497446504586792,1.976,152.181,1.9812477178608788e+63
california,riverside,160,constant,-0.22438462414379268,-1.4755473362114158,1.0267780879238302,2151.297468151436,0.6383483224834812,0.8363765965242419,0.9767932685108212,0.6219571208356387,0.8332299926112465,0.503,63.254,2746569737840883.5
california,riverside,160,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,23228521079679.75,-11201733802503.941,57658775961863.44,inf,17566456572542.7,0.8363765965242419,0.9767932685108212,0.6219571208356387,0.8332299926112465,0.503,63.254,2746569737840883.5
california,riverside,160,PUBLIC_TRANSPORTATION,-11187826015386.594,-27770874930378.81,5395222899605.621,inf,8460739242342.967,0.8363765965242419,0.9767932685108212,0.6219571208356387,0.8332299926112465,0.503,63.254,2746569737840883.5
california,riverside,160,CAR_TRUCK_VAN_ALONE,8622892447226.449,-4158308033046.496,21404092927499.395,inf,6521020653200.482,0.8363765965242419,0.9767932685108212,0.6219571208356387,0.8332299926112465,0.503,63.254,2746569737840883.5
california,riverside,160,CAR_TRUCK_VAN_CARPOOL,-39485903669614.58,-98013509578517.38,19041702239288.227,inf,29861023422909.594,0.8363765965242419,0.9767932685108212,0.6219571208356387,0.8332299926112465,0.503,63.254,2746569737840883.5
california,riverside,160,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-47433523870030.484,-117741414381143.06,22874366641082.1,inf,35871372709751.32,0.8363765965242419,0.9767932685108212,0.6219571208356387,0.8332299926112465,0.503,63.254,2746569737840883.5
california,sonoma,10,constant,0.27961858525833205,-0.8103880516496255,1.3696252221662895,1.0,0.5561258351571212,0.022407626278470927,2579213991215.794,1.465048390890098,-0.09979142043672029,1.285,1.291,1.0
california,sonoma,10,time,-0.23814259857211198,-1.3281492354800692,0.8518640383358453,1.0000000000000002,0.5561258351571211,0.022407626278470927,2579213991215.794,1.465048390890098,-0.09979142043672029,1.285,1.291,1.0
california,sacramento,184,constant,-0.31536126799850267,-0.42907210130012585,-0.20165043469687946,0.9999999999999998,0.05801573127633838,0.30823343729389685,1.0711594124367034,0.6224979360916307,0.30058960787172995,0.136,5.022,1.0133811572874074
california,sacramento,184,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.47911943288628556,-0.592840312030593,-0.36539855374197816,1.0001766988446867,0.058020856706279274,0.30823343729389685,1.0711594124367034,0.6224979360916307,0.30058960787172995,0.136,5.022,1.0133811572874074
california,sacramento,184,PUBLIC_TRANSPORTATION,0.19841308373496785,0.08469220459066065,0.3121339628792751,1.0001766988446872,0.058020856706279184,0.30823343729389685,1.0711594124367034,0.6224979360916307,0.30058960787172995,0.136,5.022,1.0133811572874074
california,alameda,92,constant,1.2702909199898613,1.055934285149294,1.4846475548304285,0.9999999999999993,0.10936563002069762,0.8810801510987852,1.0196148797728388,0.8085828802878222,0.8784077949437017,1.277,1.507,1.647589714800024
california,alameda,92,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-3.151635711037266,-3.393273186459766,-2.9099982356147662,1.2707341995795784,0.1232844262359693,0.8810801510987852,1.0196148797728388,0.8085828802878222,0.8784077949437017,1.277,1.507,1.647589714800024
california,alameda,92,CAR_TRUCK_VAN_ALONE,1.7201049911949504,1.4784675157724507,1.96174246661745,1.2707341995795776,0.1232844262359692,0.8810801510987852,1.0196148797728388,0.8085828802878222,0.8784077949437017,1.277,1.507,1.647589714800024
california,losangeles,192,constant,-0.47114779667506,-0.6339669600311196,-0.3083286333190004,1.0,0.0830710017122753,0.7507801678599054,0.9705013415048388,0.8771127538710467,0.7468032556449039,0.336,60.257,9.436591113539091
california,losangeles,192,time,-0.08430404425858926,-0.2471232076146492,0.07851511909747069,1.0,0.08307100171227548,0.7507801678599054,0.9705013415048388,0.8771127538710467,0.7468032556449039,0.336,60.257,9.436591113539091
california,losangeles,192,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-6.533276727387706,-7.310132674079284,-5.7564207806961285,22.76512039618455,0.39635507484264193,0.7507801678599054,0.9705013415048388,0.8771127538710467,0.7468032556449039,0.336,60.257,9.436591113539091
california,losangeles,192,PUBLIC_TRANSPORTATION,-4.964717401621568,-5.74157334831315,-4.187861454929987,22.76512039618455,0.3963550748426438,0.7507801678599054,0.9705013415048388,0.8771127538710467,0.7468032556449039,0.336,60.257,9.436591113539091
california,sanfrancisco,148,constant,0.07129849607380315,-0.2804348410478723,0.42303183319547866,68.55036327142173,0.17945578424575281,0.9245624981397084,0.36213155429953786,1.5615845859927666,0.9224523582275324,0.144,16.041,5107370448632911.0
california,sanfrancisco,148,CAR_TRUCK_VAN_ALONE,-7556431749512.765,-65480247032849.17,50367383533823.64,inf,29552966981294.086,0.9245624981397084,0.36213155429953786,1.5615845859927666,0.9224523582275324,0.144,16.041,5107370448632911.0
california,sanfrancisco,148,CAR_TRUCK_VAN_CARPOOL,-3375575390474.115,-29251043054901.9,22499892273953.67,inf,13201769216544.79,0.9245624981397084,0.36213155429953786,1.5615845859927666,0.9224523582275324,0.144,16.041,5107370448632911.0
california,sanfrancisco,148,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-4122495656443.69,-35723479404547.2,27478488091659.82,inf,16122950891889.547,0.9245624981397084,0.36213155429953786,1.5615845859927666,0.9224523582275324,0.144,16.041,5107370448632911.0
california,sanfrancisco,148,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-13518196512611.51,-117141909889043.62,90105516863820.6,inf,52869241518587.81,0.9245624981397084,0.36213155429953786,1.5615845859927666,0.9224523582275324,0.144,16.041,5107370448632911.0
california,sanfrancisco,148,PUBLIC_TRANSPORTATION,19125917562374.703,-127483772398543.05,165735607523292.44,inf,74800862224958.03,0.9245624981397084,0.36213155429953786,1.5615845859927666,0.9224523582275324,0.144,16.041,5107370448632911.0
california,sanfrancisco,148,time,-0.280583717617255,-0.6371643827474305,0.07599694751292047,0.925741603170468,0.18192891078070175,0.9245624981397084,0.36213155429953786,1.5615845859927666,0.9224523582275324,0.144,16.041,5107370448632911.0
california,santaclara,149,constant,-0.3034134368882905,-0.4728860122096704,-0.13394086156691057,147.28180373660217,0.08646559965376525,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
california,santaclara,149,CAR_TRUCK_VAN_CARPOOL,-583126167170.2817,-1911370144862.9414,745117810522.3779,inf,677675498822.7855,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
california,santaclara,149,PUBLIC_TRANSPORTATION,799831272126.3181,-1022023294144.7036,2621685838397.34,inf,929517635852.5621,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
california,santaclara,149,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-8141706528324.796,-26686874406572.29,10403461349922.695,inf,9461820346044.639,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
california,santaclara,149,CAR_TRUCK_VAN_ALONE,6549902193010.415,-8369455970157.663,21469260356178.492,inf,7611917430187.795,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
california,santaclara,149,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-24577060224982.7,-80558654039555.88,31404533589590.48,inf,28562037660496.52,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
california,santaclara,149,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,26468546510175.906,-33821472150748.758,86758565171100.56,inf,30760213602512.586,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
california,santaclara,149,time,-0.14736735747304877,-0.31747483951602273,0.022740124569925163,1.000232966067132,0.08678953165457853,0.8235301649882367,0.43683874794283367,0.7336063643980265,0.8186282251267989,0.143,16.919,2.2612222015818176e+16
