Hispanic,White,Asian,Black,Multi-Race,American Indian/Alaska Native,Native Hawaiian/Pacific Islander,date,Hispanic_discrepancy,White_discrepancy,Asian_discrepancy,Black_discrepancy,Multi-Race_discrepancy,American Indian/Alaska Native_discrepancy,Native Hawaiian/Pacific Islander_discrepancy,Hispanic_rates,White_rates,Asian_rates,Black_rates,Multi-Race_rates,American Indian/Alaska Native_rates,Native Hawaiian/Pacific Islander_rates,Hispanic_covidperc,White_covidperc,Asian_covidperc,Black_covidperc,Multi-Race_covidperc,American Indian/Alaska Native_covidperc,Native Hawaiian/Pacific Islander_covidperc,Hispanic_demperc,White_demperc,Asian_demperc,Black_demperc,Multi-Race_demperc,American Indian/Alaska Native_demperc,Native Hawaiian/Pacific Islander_demperc,Other
2309,1844,813,527,37,17,24,2020-06-25,1.0519486791187502,0.9043710942595976,1.0064434664735484,1.719945823338392,0.21563430287178267,0.8718619380978023,1.1966732483695328,0.14831881494925148,0.12786055582143652,0.13274781553856335,0.2051945370852029,0.023410477309768172,0.02689041312608506,0.1214813957696078,0.41446777957278763,0.3309998204990127,0.14593430263866453,0.09459702028361155,0.006641536528450906,0.0030515167833423083,0.004308023694130318,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2336,1864,823,534,37,18,22,2020-06-26,1.0523489545886198,0.9039574325281129,1.0074302571823779,1.7233033207474102,0.21322305667353592,0.9128251939753537,1.0846842582731828,0.1500531622873328,0.12924732974574712,0.13438062999783226,0.20792008122105948,0.023410477309768172,0.02847220213350183,0.11135794612214049,0.4146254881079162,0.3308484203052893,0.1460773872914448,0.09478168264110756,0.006567270145544906,0.003194888178913738,0.0039048633297834577,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2348,1868,831,533,34,18,22,2020-06-27,1.0540132407046625,0.9026928080318397,1.0136247758681678,1.7139917033797472,0.19524161724373965,0.9095962403355399,1.0808473843493298,0.15082398332648006,0.12952468453060922,0.1356868815652474,0.20753071777308,0.021512330500868048,0.02847220213350183,0.11135794612214049,0.4152812168376371,0.33038556773965333,0.14697559250088432,0.0942695436858861,0.006013441811107181,0.0031835868411743897,0.0038910505836575876,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2415,1871,848,551,27,22,23,2020-06-29,1.0646936988649438,0.8879662772144341,1.015854761519709,1.7401740174017404,0.15227086618436278,1.0918385071589864,1.1097600988168994,0.15512773412838557,0.12973270061925582,0.13846266614600458,0.2145392598367112,0.017083321280101097,0.034799358163168904,0.11641967094587415,0.4194893173527879,0.32499565746048287,0.14729894042035782,0.09570957095709572,0.004689942678478374,0.003821434775056453,0.003995136355740838,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2500,1923,859,561,28,22,23,2020-07-01,1.0725452442485832,0.888116693822809,1.0013755799584994,1.7241379310344827,0.15366648226688795,1.0624939631024823,1.079933889264518,0.160587716489012,0.13333831282246336,0.1402587620512004,0.2184328943165063,0.017716036883067804,0.034799358163168904,0.11641967094587415,0.42258282623394183,0.3250507099391481,0.1451994590939824,0.09482758620689655,0.004732927653820149,0.0037187288708586883,0.003887762001352265,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2546,1957,875,570,34,23,25,2020-07-02,1.071630005640158,0.886732095442641,1.0007434093898326,1.718679330619629,0.1830673472464517,1.089789149490642,1.1516491615994104,0.1635425304724098,0.13569582849379136,0.14287126518603066,0.22193716534832192,0.021512330500868048,0.03638114717058567,0.12654312059334147,0.4222222222222222,0.3245439469320066,0.1451077943615257,0.0945273631840796,0.005638474295190713,0.0038142620232172473,0.0041459369817578775,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2588,1971,880,572,34,23,25,2020-07-04,1.0780449563075212,0.8838414412669201,0.9960553942624947,1.7068767438043657,0.18117447954966417,1.0785210194368244,1.1397414154676586,0.1662404041094252,0.13666657024080878,0.14368767241566513,0.22271589224428096,0.021512330500868048,0.03638114717058567,0.12654312059334147,0.4247497127851633,0.32348596750369274,0.14442803216806172,0.09387822090924011,0.005580173970129657,0.0037748235680288857,0.004103069095683571,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2625,1992,883,575,34,23,25,2020-07-05,1.0820913672605734,0.8839731932466579,0.9890620712057486,1.6979934147385827,0.17929123012767645,1.067310146407109,1.1278941764567882,0.16861710231346258,0.1381226828613349,0.1441775167534458,0.22388398258821948,0.021512330500868048,0.03638114717058567,0.12654312059334147,0.4263439987006659,0.3235341887282768,0.14341400032483353,0.09338963781062205,0.0055221698879324346,0.003735585512424882,0.004060419035244438,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2660,2006,886,577,34,23,25,2020-07-06,1.0869858373100942,0.8824463559716457,0.9837940472687502,1.6890853471114298,0.1777324269676548,1.0580306828898038,1.1180879801069787,0.17086533034430876,0.1390934246083523,0.1446673610912265,0.22466270948417852,0.021512330500868048,0.03638114717058567,0.12654312059334147,0.4282724199001771,0.3229753662856223,0.14265013685396877,0.09289969409112864,0.005474158750603767,0.0037031073901143134,0.0040251167283851235,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2660,2006,886,577,34,23,25,2020-07-07,1.0869858373100942,0.8824463559716457,0.9837940472687502,1.6890853471114298,0.1777324269676548,1.0580306828898038,1.1180879801069787,0.17086533034430876,0.1390934246083523,0.1446673610912265,0.22466270948417852,0.021512330500868048,0.03638114717058567,0.12654312059334147,0.4282724199001771,0.3229753662856223,0.14265013685396877,0.09289969409112864,0.005474158750603767,0.0037031073901143134,0.0040251167283851235,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2715,2026,892,582,33,23,28,2020-07-08,1.0939614135834952,0.878793320476752,0.9766191677934648,1.679920333674898,0.17009502642142743,1.0432494953847549,1.2347638955036955,0.17439826010706702,0.14048019853266291,0.14564704976678783,0.22660952672407608,0.02087961489790134,0.03638114717058567,0.14172829506454243,0.4310207969518971,0.3216383552944912,0.1416097793300524,0.09239561835211939,0.005238926813779965,0.0036513732338466424,0.004445150023813304,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2808,2055,903,593,34,23,29,2020-07-09,1.1058034993482533,0.8711798445866029,0.966266285011102,1.672896537132379,0.17127945754788268,1.0196165355203368,1.2498922506680459,0.18037212316045825,0.14249102072291325,0.14744314567198366,0.2308925246518507,0.021512330500868048,0.03638114717058567,0.14679001988827609,0.4356865787432118,0.31885182311869664,0.1401086113266098,0.09200930954228084,0.005275407292474787,0.003568657874321179,0.004499612102404965,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2941,2103,922,608,38,24,33,2020-07-10,1.119278303355247,0.8615836916095759,0.9534593926608447,1.6576016576016577,0.185000185000185,1.028211554527344,1.3745189183785675,0.1889153896776737,0.14581927814125867,0.1505454931445946,0.2367329763715434,0.02404319291273488,0.03796293617800244,0.16703691918321073,0.4409956515219673,0.3153396311291048,0.13825161193582247,0.09116809116809117,0.005698005698005698,0.003598740440845704,0.004948268106162843,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
2941,2103,922,608,38,24,33,2020-07-11,1.119278303355247,0.8615836916095759,0.9534593926608447,1.6576016576016577,0.185000185000185,1.028211554527344,1.3745189183785675,0.1889153896776737,0.14581927814125867,0.1505454931445946,0.2367329763715434,0.02404319291273488,0.03796293617800244,0.16703691918321073,0.4409956515219673,0.3153396311291048,0.13825161193582247,0.09116809116809117,0.005698005698005698,0.003598740440845704,0.004948268106162843,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3020,2140,933,613,40,25,33,2020-07-12,1.1265394796133656,0.8593466395530756,0.9456911755762332,1.6380738602960825,0.19087320674622263,1.0498026371042244,1.347246717617088,0.19398996151872647,0.1483848099012333,0.15234158904979042,0.23867979361144095,0.025308624118668292,0.03954472518541921,0.16703691918321073,0.4438565549676661,0.31452087007642565,0.1371252204585538,0.09009406231628454,0.005878894767783657,0.0036743092298647854,0.0048500881834215165,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3029,2147,934,615,40,25,34,2020-07-13,1.1265851786171233,0.8596307471540497,0.9439301451267332,1.6386017265266972,0.19031378937592303,1.0467258415675766,1.384004168294907,0.19456807729808692,0.14887018077474198,0.15250487049571732,0.2394585205074,0.025308624118668292,0.03954472518541921,0.17209864400694438,0.44387456037514655,0.3146248534583822,0.1368698710433763,0.09012309495896835,0.005861664712778429,0.003663540445486518,0.004982415005861665,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3037,2150,936,616,40,25,34,2020-07-14,1.1272480004988545,0.8590694559652984,0.9440146846728728,1.6379058204153263,0.18992414429676788,1.0445827936322234,1.3811705826914953,0.19508195799085176,0.14907819686338858,0.1528314333875711,0.23984788395537948,0.025308624118668292,0.03954472518541921,0.17209864400694438,0.4441357121965487,0.3144194208832992,0.13688212927756654,0.09008482012284294,0.0058496636443404505,0.0036560397777127816,0.004972214097689383,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3091,2190,949,621,41,25,34,2020-07-15,1.1286401474571455,0.8608267238349949,0.941566333794691,1.6243575155961862,0.1915075285813309,1.027601372875434,1.358717370801963,0.1985506526670144,0.15185174471200977,0.1549540921846207,0.24179470119527705,0.025941339721635,0.03954472518541921,0.17209864400694438,0.44468421809811537,0.3150625809236081,0.13652711840023019,0.08933966335779024,0.005898431880304992,0.0035966048050640196,0.004891382534887067,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3141,2217,962,628,41,25,35,2020-07-16,1.1309520809014202,0.8593243082962587,0.9411948870223705,1.6198300210216794,0.1888450604580552,1.0133149585554182,1.3792342491448748,0.20176240699679465,0.15372388950982904,0.1570767509816703,0.24452024533113365,0.025941339721635,0.03954472518541921,0.17716036883067804,0.4455951198751596,0.3145126968364307,0.13647325861824372,0.08909065115619237,0.0058164278621081,0.003546602354943964,0.004965243296921549,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3283,2269,987,641,41,25,39,2020-07-17,1.14378686474189,0.8509888197546421,0.9343715239154617,1.5998003369314282,0.18272736186257119,0.9804882831650162,1.4870738961336079,0.21088378929337054,0.15732950171303658,0.1611587871298426,0.2495819701548673,0.025941339721635,0.03954472518541921,0.19740726812561268,0.45065202470830473,0.311461908030199,0.13548387096774195,0.08798901853122855,0.0056280027453671925,0.0034317089910775567,0.005353466026080988,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3283,2269,987,641,41,25,39,2020-07-18,1.14378686474189,0.8509888197546421,0.9343715239154617,1.5998003369314282,0.18272736186257119,0.9804882831650162,1.4870738961336079,0.21088378929337054,0.15732950171303658,0.1611587871298426,0.2495819701548673,0.025941339721635,0.03954472518541921,0.19740726812561268,0.45065202470830473,0.311461908030199,0.13548387096774195,0.08798901853122855,0.0056280027453671925,0.0034317089910775567,0.005353466026080988,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3359,2298,993,654,41,25,40,2020-07-19,1.1505237126396624,0.8473263865843675,0.9241937735585649,1.604711078395289,0.17964491648702174,0.963948332369385,1.4994751836857099,0.2157656558746365,0.15934032390328695,0.16213847580540394,0.25464369497860095,0.025941339721635,0.03954472518541921,0.20246899294934634,0.453306342780027,0.3101214574898785,0.1340080971659919,0.08825910931174089,0.0055330634278002696,0.0033738191632928477,0.005398110661268556,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3373,2308,997,654,41,25,41,2020-07-20,1.150815123751009,0.847696051749126,0.9242992430387844,1.5984553153527479,0.17894459351644457,0.9601905017955562,1.5309704111962479,0.21666494708697498,0.16003371086544224,0.16279160158911152,0.25464369497860095,0.025941339721635,0.03954472518541921,0.20753071777308,0.45342115875789757,0.3102567549401801,0.13402339024062374,0.08791504234440113,0.005511493480306493,0.003360666756284447,0.005511493480306493,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3386,2318,998,654,41,25,41,2020-07-21,1.1515353918587194,0.8486310241636518,0.9222509206337473,1.5933148989560622,0.1783691318730847,0.9571026588311863,1.5260470171363913,0.21750000321271784,0.16072709782759753,0.1629548830350384,0.25464369497860095,0.025941339721635,0.03954472518541921,0.20753071777308,0.4537049443923355,0.31059895484389655,0.13372638349189334,0.08763231944258341,0.005493769261691009,0.003349859305909152,0.005493769261691009,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3455,2347,1008,660,41,27,41,2020-07-22,1.157017486870949,0.8460968869258384,0.917235009622778,1.583322338039319,0.1756391121742751,1.0178500744538481,1.502690181935465,0.22193222418781455,0.1627379200178479,0.16458769749430732,0.256979875666478,0.025941339721635,0.04270830320025274,0.20753071777308,0.45586488982715395,0.30967146061485684,0.1329990763953028,0.08708272859216255,0.0054096846549676735,0.003562475260588468,0.0054096846549676735,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3532,2384,1021,672,42,28,40,2020-07-23,1.161350823303037,0.8438478044028751,0.912213928014617,1.5828710737377663,0.17665971805109,1.0364036792330613,1.439449554490363,0.22687832585567613,0.1653034517778225,0.16671035629135694,0.26165223704223217,0.026574055324601706,0.04429009220766951,0.20246899294934634,0.45757222438139655,0.3088482964114523,0.13227101956211945,0.08705790905557714,0.005441119315973571,0.0036274128773157144,0.005182018396165306,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3605,2418,1031,681,42,29,40,2020-07-24,1.166166988643054,0.8420287250891129,0.9062381885784102,1.578105809561328,0.17380019929089519,1.0560431156913441,1.4161497719998868,0.23156748717715528,0.1676609674491505,0.16834317075062585,0.2651565080740478,0.026574055324601706,0.04587188121508628,0.20246899294934634,0.45946979352536327,0.3081825133826153,0.13140453734386948,0.08679581952587305,0.005353046138159572,0.0036961509049197043,0.0050981391791995925,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3676,2450,1043,691,39,29,45,2020-07-25,1.1701930563876433,0.8395822238853947,0.9021827979776574,1.5757727785822606,0.1588152221539905,1.039221658812779,1.567791295622727,0.23612817832544322,0.16987980572804745,0.17030254810174855,0.2690501425538429,0.024675908515701585,0.04587188121508628,0.22777761706801464,0.46105606421673145,0.30728709394205445,0.13081650570676032,0.08666750282202433,0.004891508842342907,0.003637275805844726,0.0056440486642418165,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3740,2474,1056,697,42,31,45,2020-07-26,1.1740736903898614,0.8360621943760117,0.9007741027445463,1.5674368921122168,0.16866250632484397,1.0955031363194627,1.5460729746444033,0.24023922386756194,0.17154393443722016,0.17242520689879814,0.27138632324171996,0.026574055324601706,0.049035459229919816,0.22777761706801464,0.46258503401360546,0.3059987631416203,0.1306122448979592,0.08620902906617192,0.005194805194805195,0.00383426097711812,0.0055658627087198514,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3770,2495,1062,701,43,33,45,2020-07-28,1.1741965785718156,0.8365369849932976,0.8987775102508876,1.5640513615725298,0.17132211266460867,1.1570218957628455,1.5339305436249848,0.24216627646543007,0.17300004705774627,0.1734048955743595,0.27294377703363804,0.027206770927568416,0.05219903724475335,0.22777761706801464,0.4626334519572954,0.30617253650754694,0.1303227389863787,0.08602282488648914,0.005276721070069947,0.004049576635169959,0.005522149957049945,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3846,2516,1073,710,46,32,47,2020-07-29,1.1803411511241784,0.8312354219940399,0.8948004836759371,1.5609541607123227,0.1805932882111842,1.105544999136293,1.578664516995835,0.24704814304669603,0.17445615967827238,0.1752009914795553,0.27644804806545364,0.029104917736468536,0.050617248237336585,0.23790106671548195,0.46505441354292626,0.3042321644498186,0.12974607013301087,0.08585247883917775,0.005562273276904474,0.0038694074969770256,0.005683192261185006,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
3963,2583,1091,722,46,32,47,2020-07-30,1.1855699710652718,0.8318454796299302,0.8868620852233007,1.5472975869015473,0.17603801196446173,1.077658786286792,1.538844360626539,0.2545636481783818,0.17910185232471287,0.17814005750623937,0.2811204094412078,0.029104917736468536,0.050617248237336585,0.23790106671548195,0.4671145685997171,0.30445544554455445,0.12859500235737858,0.0851013672795851,0.0054219707685054215,0.003771805752003772,0.00553983969825554,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
4115,2667,1124,745,50,33,48,2020-08-01,1.1892692366827855,0.8297523623208425,0.88268323137452,1.5424111302043435,0.18485272413762507,1.0736246217913263,1.5182570409170273,0.2643273813409137,0.18492630280681735,0.18352834522182682,0.29007576874473656,0.03163578014833537,0.05219903724475335,0.2429627915392156,0.4685720792530175,0.30368936460942836,0.1279890685493054,0.0848326121612389,0.0056934639034388525,0.0037576861762696426,0.005465725347301298,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
4189,2713,1132,756,50,33,48,2020-08-02,1.1917923658145355,0.8309122638729884,0.8751145108983454,1.5407975053754674,0.1819724944935123,1.0568962480183195,1.4946007547733813,0.2690807777489885,0.18811588283273173,0.18483459678924197,0.2943587666725112,0.03163578014833537,0.05219903724475335,0.2429627915392156,0.46956619213092704,0.30411388857751376,0.12689160408026007,0.08474386279565072,0.005604752830400179,0.0036991368680641184,0.0053805627171841725,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
4512,2868,1183,811,54,38,48,2020-08-06,1.203676334848244,0.82363522953232,0.8575384370039072,1.5498690924379384,0.1842807182306867,1.141175410672993,1.4014434867913952,0.28982871071936883,0.1988633807461388,0.19316195053151347,0.3157737563113844,0.034166642560202194,0.0601079822818372,0.2429627915392156,0.47424847593020814,0.3014504940088291,0.12434307336556653,0.0852428000840866,0.005675846121505151,0.003994113937355476,0.005045196552449022,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
4512,2868,1183,811,54,38,48,2020-08-07,1.203676334848244,0.82363522953232,0.8575384370039072,1.5498690924379384,0.1842807182306867,1.141175410672993,1.4014434867913952,0.28982871071936883,0.1988633807461388,0.19316195053151347,0.3157737563113844,0.034166642560202194,0.0601079822818372,0.2429627915392156,0.47424847593020814,0.3014504940088291,0.12434307336556653,0.0852428000840866,0.005675846121505151,0.003994113937355476,0.005045196552449022,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
4512,2868,1183,811,54,38,48,2020-08-08,1.203676334848244,0.82363522953232,0.8575384370039072,1.5498690924379384,0.1842807182306867,1.141175410672993,1.4014434867913952,0.28982871071936883,0.1988633807461388,0.19316195053151347,0.3157737563113844,0.034166642560202194,0.0601079822818372,0.2429627915392156,0.47424847593020814,0.3014504940088291,0.12434307336556653,0.0852428000840866,0.005675846121505151,0.003994113937355476,0.005045196552449022,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
4935,3118,1269,857,62,41,52,2020-08-12,1.212055420036762,0.8243783320166547,0.8468864077734696,1.5078206098140297,0.19479262753890197,1.133567419613481,1.3977592843472464,0.31700015234930967,0.2161980548000212,0.2072041548812262,0.33368447491844194,0.039228367383935855,0.0648533493040875,0.26320969083415025,0.4775498354944842,0.3017224695180956,0.12279852912715308,0.08293013353977163,0.005999612928198181,0.003967485968647184,0.005031933423650087,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
4935,3118,1269,857,62,41,52,2020-08-13,1.212055420036762,0.8243783320166547,0.8468864077734696,1.5078206098140297,0.19479262753890197,1.133567419613481,1.3977592843472464,0.31700015234930967,0.2161980548000212,0.2072041548812262,0.33368447491844194,0.039228367383935855,0.0648533493040875,0.26320969083415025,0.4775498354944842,0.3017224695180956,0.12279852912715308,0.08293013353977163,0.005999612928198181,0.003967485968647184,0.005031933423650087,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5098,3204,1298,872,63,40,55,2020-08-14,1.2172235460410388,0.8235275974276328,0.8421189217244623,1.4914906354229025,0.19242281707004188,1.075124311248488,1.4372321521898193,0.32747047146439323,0.22216118267455673,0.21193931681310607,0.3395249266381346,0.03986108298690256,0.06327156029667073,0.27839486530535124,0.4795860771401693,0.3014111006585136,0.12210724365004703,0.08203198494825964,0.00592662276575729,0.0037629350893697085,0.0051740357478833494,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5098,3204,1298,872,63,40,55,2020-08-15,1.2172235460410388,0.8235275974276328,0.8421189217244623,1.4914906354229025,0.19242281707004188,1.075124311248488,1.4372321521898193,0.32747047146439323,0.22216118267455673,0.21193931681310607,0.3395249266381346,0.03986108298690256,0.06327156029667073,0.27839486530535124,0.4795860771401693,0.3014111006585136,0.12210724365004703,0.08203198494825964,0.00592662276575729,0.0037629350893697085,0.0051740357478833494,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5098,3204,1298,872,63,40,55,2020-08-16,1.2172235460410388,0.8235275974276328,0.8421189217244623,1.4914906354229025,0.19242281707004188,1.075124311248488,1.4372321521898193,0.32747047146439323,0.22216118267455673,0.21193931681310607,0.3395249266381346,0.03986108298690256,0.06327156029667073,0.27839486530535124,0.4795860771401693,0.3014111006585136,0.12210724365004703,0.08203198494825964,0.00592662276575729,0.0037629350893697085,0.0051740357478833494,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5469,3379,1360,912,72,40,52,2020-08-21,1.2301232417492447,0.8181709001381132,0.8312043907149581,1.469498243691792,0.2071661057836173,1.0128120727199068,1.2800819252432156,0.3513016885913626,0.2342954545122744,0.22206276646057338,0.3550994645573151,0.04555552341360293,0.06327156029667073,0.26320969083415025,0.48466855724920244,0.29945054945054944,0.12052463665366892,0.08082240340304857,0.006380716058135413,0.003544842254519674,0.004608294930875576,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5469,3379,1360,912,72,40,52,2020-08-22,1.2301232417492447,0.8181709001381132,0.8312043907149581,1.469498243691792,0.2071661057836173,1.0128120727199068,1.2800819252432156,0.3513016885913626,0.2342954545122744,0.22206276646057338,0.3550994645573151,0.04555552341360293,0.06327156029667073,0.26320969083415025,0.48466855724920244,0.29945054945054944,0.12052463665366892,0.08082240340304857,0.006380716058135413,0.003544842254519674,0.004608294930875576,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5653,3466,1394,935,74,37,53,2020-08-23,1.2355938456803832,0.8155309468817824,0.8279187998146983,1.4640027557698931,0.20690642461224618,0.9103882682938832,1.2678455237876527,0.3631209445249539,0.24032792108302548,0.22761433562208772,0.36405482386084387,0.046820954619536344,0.05852619327442043,0.2682714156578839,0.48682397519807097,0.29848432655873236,0.12004822597313124,0.08052015156734413,0.0063727178780571825,0.0031863589390285912,0.004564243885635549,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5666,3470,1399,935,75,37,54,2020-08-24,1.2358809436145133,0.8147880987401075,0.829174618603383,1.4609831557236164,0.2092699325425348,0.9085105338113244,1.2891027844620144,0.3639560006506968,0.2406052758678876,0.22843074285172218,0.36405482386084387,0.04745367022250305,0.05852619327442043,0.27333314048161755,0.48693709178411826,0.2982124441388793,0.12023031969749054,0.0803540735647989,0.006445513922310072,0.0031797868683396354,0.004640770024063252,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5786,3549,1421,945,76,38,54,2020-08-25,1.2372802416224835,0.8169787944624999,0.8256803437526329,1.4476213819039667,0.20789725061357045,0.91474790269971,1.2637964445193361,0.37166421104216935,0.24608303286891445,0.2320229346621138,0.367948458340639,0.04808638582546976,0.0601079822818372,0.27333314048161755,0.48748841519925856,0.29901423877327493,0.11972364984413177,0.07961917600471817,0.00640323531889797,0.003201617659448985,0.00454966720026961,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5786,3549,1421,945,76,38,54,2020-08-26,1.2372802416224835,0.8169787944624999,0.8256803437526329,1.4476213819039667,0.20789725061357045,0.91474790269971,1.2637964445193361,0.37166421104216935,0.24608303286891445,0.2320229346621138,0.367948458340639,0.04808638582546976,0.0601079822818372,0.27333314048161755,0.48748841519925856,0.29901423877327493,0.11972364984413177,0.07961917600471817,0.00640323531889797,0.003201617659448985,0.00454966720026961,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5866,3591,1440,951,74,38,52,2020-08-27,1.2394542851395642,0.8168061446749971,0.8267594474491027,1.439469621287803,0.20001643378266756,0.9038580467151895,1.2025012025012025,0.37680301796981774,0.24899525810996667,0.23512528213472475,0.37028463902851605,0.046820954619536344,0.0601079822818372,0.26320969083415025,0.48834498834498835,0.29895104895104896,0.11988011988011989,0.07917082917082917,0.006160506160506161,0.0031635031635031635,0.004329004329004329,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5957,3621,1462,956,76,38,52,2020-08-28,1.243158143405815,0.8134716841761898,0.8290378737616886,1.429190773048691,0.20288870806877712,0.8927103155026194,1.187670156589742,0.3826484108500178,0.25107541899643254,0.2387174739451164,0.37223145626841364,0.04808638582546976,0.0601079822818372,0.26320969083415025,0.48980430850189116,0.29773063640848546,0.12021049169544483,0.07860549251767801,0.006248972208518336,0.003124486104259168,0.0042756125637230715,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
5999,3655,1471,966,76,38,52,2020-08-29,1.2422198192765845,0.8147457614272829,0.8276762328634166,1.4329474066767043,0.20131618401994514,0.8857912096877586,1.17846491347348,0.3853462844870332,0.25343293466776057,0.2401870069584584,0.37612509074820877,0.04808638582546976,0.0601079822818372,0.26320969083415025,0.4894346087949743,0.29819694868238555,0.1200130537651954,0.07881210736721873,0.00620053846781431,0.003100269233907155,0.004242473688504528,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6076,3702,1486,975,77,40,53,2020-08-30,1.2427528243173758,0.8151143604126567,0.8258744348512344,1.4285818943728525,0.20146667741155613,0.9209905253099708,1.186414878090275,0.39029238615489475,0.2566918533898905,0.2426362286473618,0.3796293617800244,0.04871910142843646,0.06327156029667073,0.2682714156578839,0.48964461278104604,0.29833185591103234,0.11975179305342896,0.07857200419050689,0.006205173664275929,0.003223466838584898,0.00427109356112499,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6083,3703,1485,975,77,40,55,2020-08-31,1.2432828389769885,0.8147436252856993,0.8247205113822539,1.4275465233751592,0.20132066355290706,0.920323033384718,1.2302929439344321,0.390742031761064,0.256761192086106,0.24247294720143492,0.3796293617800244,0.04871910142843646,0.06327156029667073,0.27839486530535124,0.4898534385569335,0.29819616685456596,0.1195844741504268,0.07851505878563375,0.0062006764374295375,0.003221130616846513,0.004429054598163956,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
6110,3716,1488,979,77,41,55,2020-09-01,1.2439927974649423,0.8144557568170123,0.823204633845439,1.4278838440558317,0.2005454837157067,0.9396988379821686,1.225555733818208,0.3924763790991453,0.25766259513690787,0.24296279153921557,0.3811868155719424,0.04871910142843646,0.0648533493040875,0.27839486530535124,0.49013316220118724,0.2980908069950265,0.11936467190758863,0.07853361142307075,0.006176800898443767,0.00328894593293759,0.004412000641745548,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
